,text,hoax
345,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
346,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
347,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
348,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
349,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
350,Jokowi Menggunakan Vaksin Buatan Eropa,1
351,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
352,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
353,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
354,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
355,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
356,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
357,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
358,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
359,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
360,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
361,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
362,Jokowi Menggunakan Vaksin Buatan Eropa,1
363,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
364,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
365,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
366,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
367,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
368,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
369,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
370,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
371,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
372,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
373,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
374,Jokowi Menggunakan Vaksin Buatan Eropa,1
375,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
376,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
377,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
378,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
379,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
380,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
381,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
382,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
383,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
384,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
385,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
386,Jokowi Menggunakan Vaksin Buatan Eropa,1
387,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
388,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
389,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
390,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
391,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
392,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
393,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
394,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
395,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
396,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
397,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
398,Jokowi Menggunakan Vaksin Buatan Eropa,1
399,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
400,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
401,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
402,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
403,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
404,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
405,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
406,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
407,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
408,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
409,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
410,Jokowi Menggunakan Vaksin Buatan Eropa,1
411,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
412,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
413,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
414,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
415,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
416,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
417,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
418,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
419,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
420,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
421,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
422,Jokowi Menggunakan Vaksin Buatan Eropa,1
423,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
424,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
425,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
426,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
427,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
428,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
429,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
430,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
431,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
432,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
433,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
434,Jokowi Menggunakan Vaksin Buatan Eropa,1
435,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
436,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
437,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
438,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
439,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
440,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
441,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
442,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
443,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
444,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
445,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
446,Jokowi Menggunakan Vaksin Buatan Eropa,1
447,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
448,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
449,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
450,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
451,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
452,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
453,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
454,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
455,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
456,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
457,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
458,Jokowi Menggunakan Vaksin Buatan Eropa,1
459,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
460,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
461,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
462,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
463,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
464,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
465,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
466,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
467,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
468,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
469,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
470,Jokowi Menggunakan Vaksin Buatan Eropa,1
471,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
472,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
473,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
474,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
475,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
476,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
477,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
478,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
479,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
480,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
481,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
482,Jokowi Menggunakan Vaksin Buatan Eropa,1
483,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
484,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
485,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
486,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
487,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
488,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
489,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
490,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
491,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
492,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
493,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
494,Jokowi Menggunakan Vaksin Buatan Eropa,1
495,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
496,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
497,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
498,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
499,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
500,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
501,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
502,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
503,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
504,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
505,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
506,Jokowi Menggunakan Vaksin Buatan Eropa,1
507,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
508,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
509,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
510,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
511,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
512,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
513,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
514,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
515,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
516,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
517,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
518,Jokowi Menggunakan Vaksin Buatan Eropa,1
519,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
520,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
521,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
522,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
523,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
524,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
525,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
526,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
527,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
528,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
529,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
530,Jokowi Menggunakan Vaksin Buatan Eropa,1
531,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
532,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
533,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
534,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
535,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
536,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
537,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
538,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
539,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
540,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
541,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
542,Jokowi Menggunakan Vaksin Buatan Eropa,1
543,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
544,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
545,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
546,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
547,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
548,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
549,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
550,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
551,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
552,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
553,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
554,Jokowi Menggunakan Vaksin Buatan Eropa,1
555,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
556,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
557,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
558,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
559,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
560,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
561,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
562,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
563,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
564,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
565,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
566,Jokowi Menggunakan Vaksin Buatan Eropa,1
567,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
568,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
569,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
570,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
571,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
572,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
573,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
574,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
575,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
576,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
577,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
578,Jokowi Menggunakan Vaksin Buatan Eropa,1
579,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
580,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
581,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
582,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
583,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
584,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
585,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
586,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
587,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
588,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
589,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
590,Jokowi Menggunakan Vaksin Buatan Eropa,1
591,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
592,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
593,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
594,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
595,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
596,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
597,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
598,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
599,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
600,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
601,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
602,Jokowi Menggunakan Vaksin Buatan Eropa,1
603,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
604,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
605,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
606,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
607,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
608,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
609,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
610,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
611,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
612,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
613,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
614,Jokowi Menggunakan Vaksin Buatan Eropa,1
615,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
616,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
617,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
618,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
619,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
620,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
621,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
622,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
623,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
624,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
625,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
626,Jokowi Menggunakan Vaksin Buatan Eropa,1
627,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
628,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
629,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
630,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
631,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
632,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
633,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
634,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
635,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
636,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
637,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
638,Jokowi Menggunakan Vaksin Buatan Eropa,1
639,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
640,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
641,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
642,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
643,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
644,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
645,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
646,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
647,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
648,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
649,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
650,Jokowi Menggunakan Vaksin Buatan Eropa,1
651,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
652,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
653,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
654,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
655,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
656,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
657,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
658,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
659,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
660,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
661,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
662,Jokowi Menggunakan Vaksin Buatan Eropa,1
663,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
664,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
665,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
666,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
667,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
668,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
669,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
670,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
671,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
672,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
673,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
674,Jokowi Menggunakan Vaksin Buatan Eropa,1
675,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
676,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
677,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
678,Analisis Data COVID-19 Indonesia (Update Per 10 Januari 2021),0
679,Monitoring Kepatuhan Protokol Kesehatan di 34 Provinsi Indonesia (Update Per 10 Januari 2021),0
680,Persetujuan Penggunaan Obat dalam Kondisi Darurat,0
681,Fatwa Majelis Ulama Indonesia Nomor : 02 Tahun 2021,0
682,“Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”,1
683,"Disiplin 3M, Hal Sederhana Yang Dapat Menyelamatkan Nyawa",0
684,Pelarangan WNA Masuk Ke Indonesia Diperpanjang,0
685,Pasien Sembuh Terus Meningkat Menjadi 711.205 Orang,0
686,Jokowi Menggunakan Vaksin Buatan Eropa,1
687,Kriteria Penetapan Emergency Use Authorization (EUA) untuk Vaksin COVID-19,0
688,“Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”,1
689,Kesembuhan COVID-19 Bertambah Menjadi 703.464 Orang,0
