,text,hoax
346,"Vaksinasi COVID-19, Prioritaskan Keselamatan Masyarakat",0
347,Pasien Sembuh Dari COVID-19 Sudah Berjumlah 418.188 Orang,0
348,Apa Pentingnya Vaksin Bagi Manusia?,0
349,Sulawesi Selatan Banyak Menambahkan Kesembuhan Harian,0
350,Pasien Sembuh COVID-19 Terus Bertambah Menjadi 410.552 Orang,0
351,Infrastruktur dan SDM Indonesia Siap Lakukan Vaksinasi COVID-19,0
352,"Akibat Suntik Vaksin dari Cina , Masyarakat Zimbabwe Terkena Penyakit Kulit Ber Air.",1
353,Teknologi Mungkinkan Vaksin Hadir Lebih Cepat,0
354,Bagaimana Vaksin Bekerja?,0
355,Pemda di Zona Merah Harus Tingkatkan dan Masifkan 3T,0
356,Satgas di Daerah Jadi Kunci Penanganan Covid-19 Berjalan Baik,0
357,Satgas Covid-19: Pemerintah Kawal Akselerasi Vaksin Merah Putih,0
358,Satgas Covid-19 Ingatkan Masyarakat Disiplin Terapkan 3M,0
359,Sistem Pembelajaran Tatap Muka Bergantung Perkembangan Penanganan Covid-19 di Daerah,0
360,Bantuan Logistik Alat Material Kesehatan Diupayakan Terdistribusi Merata ke Daerah,0
361,Satgas Covid-19: Jangan Takut dan Ragu Karena Vaksin Aman dan Halal,0
362,Kapasitas Testing Covid-19 di Indonesia Dekati Standar WHO,0
363,Satgas Covid-19 Minta Provinsi dengan Kasus Tertinggi Lakukan Evaluasi 3T,0
364,Kasus Aktif di 319 Kabupaten/Kota Dibawah 50 kasus,0
365,"Masih Dalam Pengembangan, Pemerintah Pastikan Siapkan Vaksin yang Aman",0
366,Pendidik dan Tenaga Kependidikan Non PNS Apresiasi Penyaluran Bantuan Subsidi Upah,0
367,Andre Rahadian: “Relawan Akan Terus Solid Membantu Pemerintah Menangani COVID-19”,0
368,Buku Saku #InfoVaksin,0
369,Ahli : Pembuatan Vaksin Diawasi Ketat untuk Memastikan Keamanannya,0
370,Pasien Sembuh Covid-19 Sudah Menembus Angka 402.347 Orang,0
371,Digitalisasi Dongkrak UMKM Naik Kelas,0
372,"Vaksin COVID-19 Akan Hadir, Pandemi Langsung Berakhir?",0
373,Mayoritas Masyarakat Indonesia Bersedia Menerima Vaksin COVID-19,0
374,Analisis Data COVID-19 Indonesia (Update Per 15 November 2020),0
375,Vaksin Penting untuk Membangun Imunitas Masyarakat,0
376,Survei Penerimaan Vaksin COVID-19 di Indonesia,0
377,Survei Tunjukkan Mayoritas Masyarakat Indonesia Bersedia Menerima Vaksin COVID-19,0
378,Pasien Sembuh Dari Covid-19 Terus Bertambah Menjadi 398.636,0
379,Vaksin Melindungi Masa Depan Generasi Muda Indonesia,0
380,Buku Saku #InfoVaksin,0
381,"Biaya Mengobati COVID-19 Rata-rata 184 Juta Rupiah Per Orang, Mencegah Jauh Lebih Murah",0
382,Pasien Sembuh Dari COVID-19 Terus Bertambah Menjadi 395.443 Orang,0
383,"Mitos Vaksin Salah, Faktanya Vaksin Aman",0
384,"AWAS HOAKS! - Vaksin Korona Siap Diberikan, Sekarang Terhalang oleh BPOM",0
385,Relawan Minta Tokoh Masyarakat Jangan Abai Protokol Kesehatan,0
386,Jawa Barat Mencatatkan Pasien Sembuh Harian Tertinggi,0
387,Kesembuhan Kumulatif Meningkat Menjadi 388.094 Pasien,0
388,Mengapa Vaksinasi COVID-19 Diperlukan?,0
389,Pasien Sembuh Dari Covid-19 Terus Bertambah Menjadi 385.094 Orang,0
390,Vaksin Meningkatkan Imunitas Tubuh,0
391,"Vaksin Lindungi Diri, Lindungi Negeri",0
392,Jangka Waktu Perlindungan Vaksin Berbeda-beda,0
393,Kesembuhan Kumulatif COVID-19 Bertambah Menjadi 382.084,0
394,3M dan 3T Untuk Putus Penularan COVID-19,0
395,Satgas Covid-19: Meskipun PSBB Transisi Harus 3M,0
396,Pemerintah Pantau Uji Klinis di Berbagai Negara,0
397,Disiplin Protokol Kesehatan Guna Antisipasi Second Wave Pandemi,0
398,Aman dan Efektif Adalah Prinsip Utama Vaksin Covid-19,0
399,Kasus Aktif Indonesia Lebih Rendah Dari Rata-Rata Dunia,0
400,Perkembangan Penanganan Covid-19 Bervariasi di Tiap Pulau,0
401,Pasien Sembuh dari COVID-19 Berjumlah 378.982 Orang,0
402,Digitalisasi Majukan UMKM,0
403,Infografis COVID-19 (11 November 2020),0
404,Jemaah Umrah Wajib Patuhi Pedoman Ibadah Masa Pandemi,0
405,Kasus Aktif Covid-19 di Indonesia Lebih Rendah Dibandingkan Negara Lain,0
406,Gotong Royong Kunci Bangsa Indonesia Merespons Pandemi Covid-19,0
407,Satgas Covid-19: Vaksin Menstimulasi Imunitas Tubuh,0
408,Pemda Harus Evaluasi Penerapan Protokol Kesehatan Secara Kontinu,0
409,Pemerintah Daerah Harus Gencarkan 3T Guna Tekan Covid-19,0
410,Masyarakat Diajak Teladani Perjuangan Pahlawan dengan Cegah Covid-19 ,0
411,Mereka yang Tak Kenal Lelah Mencegah Penularan Penyakit Melalui Vaksin,0
412,Mengabdikan Diri untuk Merawat Anak Negeri dari Pandemi,0
413,Kesembuhan Kumulatif Bertambah Lagi Menjadi 375.741 Orang,0
414,Cara Vaksin Picu Kekebalan Tubuh,0
415,Analisis Data COVID-19 Indonesia (Update Per 08 November 2020),0
416,Segera Hadir! Peta Jalan Vaksinasi Nasional,0
417,Hidup Sehat dan Berhenti Merokok Untuk Menghindari Dampak Terburuk COVID-19,0
418,Pasien Sembuh Harian Bertambah Sebanyak 3.968 Orang,0
419,Pemerintah Dukung Pejuang Ekonomi Garis Depan Wirausahawan Usaha Mikro,0
420,Infografis COVID-19 (9 November 2020),0
421,48 Orang di Korea Selatan Meninggal Setelah Disuntik Vaksin COVID-19,1
422,"Vaksin COVID-19 Disiapkan, 3M & 3T Terus Dijalankan",0
423,Vaksin Efektif Menghentikan Penyebaran Infeksi Penyakit Menular,0
424,Program Pemulihan Ekonomi Nasional (PEN) Mendukung UMKM di Masa Pandemi,0
425,Kemajuan Teknologi Meningkatkan Penemuan Vaksin Lebih Cepat,0
426,Pasien Sembuh Kumulatif Terus Bertambah Menjadi 364.417 Orang,0
427,Vaksin Terbukti Manjur Cegah Penyakit Tertentu,0
428,Riset Tunjukkan Masyarakat Indonesia Optimistis Sanggup Hadapi COVID-19,0
429,Kasus Aktif COVID di Indonesia Di Bawah Rata-Rata Dunia,0
430,Optimisme Indonesia Meningkat Dalam Penanganan COVID-19 dan Pemulihan Ekonomi,0
431,"Berinovasi, Solusi Menjawab Tantangan Pandemi COVID-19",0
432,Syarat Ketat BPOM untuk Persetujuan Penggunaan Darurat Vaksin COVID-19,0
433,Tahapan Uji Klinik Vaksin,0
434,Pasien Sembuh Kumulatif Mencapai 360.705 Orang,0
435,Infografis COVID-19 (6 November 2020),0
436,Satgas COVID Ingatkan Masyarakat Disiplin Jalankan 3M,0
437,Satgas COVID-19 Sebut Laboratorium Perlu Dievalusi,0
438,Pemerintah Pastikan Vaksin Aman dan Terbukti Lolos Uji Klinis,0
439,Disiplin Jalankan Protokol Kesehatan Kunci Hindari Gelombang Kedua,0
440,Satgas Ingatkan Pemda Untuk Tingkatkan Kualitas Penanganan COVID-19,0
441,Penanganan COVID di 13 Provinsi Prioritas Membaik,0
442,Pelaksanaan Ibadah Umrah Menyesuaikan Kondisi Pandemi,0
443,Program Pemulihan Ekonomi Nasional Klaster Perlindungan Sosial Akan Tercapai 100%,0
444,Pasien Sembuh Dari COVID-19 Menjadi 357.142 Orang,0
445,Hasil Survey : Masyarakat Indonesia Optimistis Ekonomi Segera Pulih,0
446,Kenapa Butuh Vaksin untuk Atasi COVID-19?,0
447,Fenomena ADE Tidak Ditemukan Pada Kandidat Vaksin COVID-19,0
448,Analisis Data COVID-19 Indonesia (Update Per 1 November 2020),0
449,Pasien Sembuh Dari COVID-19 Menjadi 353.282,0
450,Memahami Perilaku dan Informasi Tepat untuk Mencegah Penularan COVID-19,0
451,Apakah Vaksin Digunakan Untuk Mengobati Orang Sakit?,0
452,Infografis COVID-19 (4 November 2020),0
453,"Vaksin Merah Putih, Dari Indonesia untuk Indonesia",0
454,Pemerintah Finalisasi Roadmap Vaksinasi Nasional,0
455,Satgas COVID-19 Ingatkan Pemda Tetap Waspada dan Tidak Lengah,0
456,Pemerintah Siapkan Kebutuhan Penanganan Pasien COVID-19,0
457,Pemerintah Terapkan Rekayasa Perawatan Antisipasi Lonjakan Kasus COVID-19,0
458,Penanganan COVID-19 Membaik,0
459,Penyelarasan Data COVID-19 Terus Dimutakhirkan,0
460,Satgas Covid Ingatkan Masyarakat Untuk Tetap Jalankan Protokol Kesehatan,0
461,"Badan POM Terus Kawal Keamanan, Khasiat, dan Mutu Vaksin COVID-19",0
462,Apakah Vaksin Memiliki Efek Samping?,0
463,"Bertambah 3.931, Pasien Sembuh Menjadi 349.497 Orang",0
464,BPOM Halangi Vaksin yang akan Diberikan,1
465,Distribusi Vaksin COVID-19 Direncanakan dengan Matang,0
466,Apa Itu Vaksin?,0
467,Pasien Sembuh Dari COVID-19 Terus Bertambah Menjadi 345.566 Orang,0
468,Persiapan Logistik dan SDM Vaksinasi COVID-19 Dilakukan dengan Matang,0
469,Infografis COVID-19 (2 November 2020),0
470,Pasien Sembuh Harian Mencapai 4.141 Orang,0
471,Infografis COVID-19 (1 November 2020),0
472,Sumatera Barat Mencatatkan Kesembuhan Harian Naik Pesat Mencapai 1.176 Orang,0
473,Jumlah Pasien Sembuh Dari Covid-19 Terus Bertambah Menjadi 337.801 Orang,0
474,Tahapan Pengembangan Obat dan Vaksin Mulai Uji Klinik Hingga Registrasi,0
475,Infografis COVID-19 (30 Oktober 2020),0
476,Vaksin Ada Kandungan Zat Berbahaya,0
477,Kasus Aktif di Sebagian Besar Kabupaten/Kota Di Bawah 100,0
478,Sumpah Pemuda Momentum Bersatu Melawan COVID-19,0
479,Satgas Minta Dilakukan Evaluasi Menyeluruh Bagi 54 Daerah Zona Oranye,0
480,Penanganan COVID-19 Indonesia Lebih Baik Dari Rata-rata Dunia,0
481,Akselerasi Persiapan Logistik dan SDM Untuk Vaksinasi COVID-19,0
482,Jumlah Pasien Sembuh Dari COVID-19 Terus Bertambah Menjadi 329.778 Orang,0
483,"3,8 Juta Titik Terpantau Aplikasi Monitoring Perubahan Perilaku",0
484,Infografis COVID-19 (29 Oktober 2020),0
485,Tantangan Relawan COVID-19 Bergerak Tanpa Berkerumun,0
486,Pasien Sembuh Nasional Sudah Mencapai Angka 325.793 Orang,0
487,KKN Tematik COVID-19 Jadi Pengalaman Langka,0
488,Butuh Tenaga Sarjana Kesehatan Masyarakat untuk Relawan Tracing,0
489,Menekan Penyebaran COVID-19 di Masa Libur Panjang,0
490,Infografis COVID-19 (28 Oktober 2020),0
491,HOAKS ➡️ Vaksin COVID-19 Dapat Mengubah DNA Manusia ⬅️,0
492,Aktris Olla Ramlan Tetap Produktif Saat Pandemi,0
493,Pemerintah Ingatkan Pandemi Tak Kenal Kata Libur,0
494,Tingkat Kesembuhan Pasien COVID-19 Terus Meningkat di Indonesia,0
495,Satgas Luncurkan Inovasi Tingkatkan Kedisiplinan Protokol Kesehatan,0
496,Satgas Ingatkan Pemda Tak Lengah Sikapi Zonasi,0
497,Destinasi Wisata Diminta Antisipasi Munculnya Klaster Libur Panjang,0
498,Perayaan Kegiatan Keagamaan Diminta Terapkan Protokol Kesehatan,0
499,Rektor: Pemerintah Tak Bisa Sendiri Berantas COVID-19,0
500,Enam Institusi Kembangkan Vaksin Merah Putih,0
501,Vaksin Terbukti Manjur Untuk Mencegah Penyakit Tertentu,0
502,Vaksin Bangun Imunitas Tubuh,0
503,Pasien Sembuh COVID-19 Menjadi 322.248 Orang,0
504,Media Jadi Solusi Keberhasilan Penanganan COVID-19,0
505,Mendagri Ingatkan Protokol Perjalanan Hingga Tujuan Saat Libur Panjang,0
506,Analisis Data COVID-19 Indonesia (Update Per 25 Oktober 2020),0
507,BPOM Kawal Uji Klinik Vaksin COVID-19 di Indonesia,0
508,"Jangan Tergesa, Pastikan Keamanan dan Keampuhan Vaksin COVID-19",0
509,"Realisasi Bantuan Sosial Tunai Capai 82%, untuk jaga daya beli masyarakat",0
510,"12,4 Juta Pekerja Formal Terima Bantuan Subsidi Gaji",0
511,Kenyamanan Wisatawan dengan Penerapan Protokol Kesehatan,0
512,Wisatawan Butuh Jaminan Protokol Kesehatan Saat Libur Panjang,0
513,Pasien Sembuh dari COVID-19 Menjadi 317.672 Orang,0
514,Mengapa Vaksin Penting?,0
515,"Hasil Riset Inovasi Produksi Rapid, PCR Test Kit, dan Ventilator",0
516,"Bisnis Kuliner Penuh Risiko, Ditolak? Sudah Biasa",0
517,Pasien Sembuh Harian Bertambah 4.545 Orang,0
518,Infografis COVID-19 (25 Oktober 2020),0
519,Kemenparekraf Siapkan Berbagai Dukungan untuk Industri Pariwisata,0
520,Realisasi Anggaran PEN Hampir 50%,0
521,Yakinkan Anak COVID-19 Pasti Berlalu,0
522,Pola Perjalanan Global Penyebab COVID-19 Mudah Menyebar,0
523,Lima Langkah Efektif di Pesantren dalam Mencegah COVID-19,0
524,Imam Besar Masjid Istiqlal Minta Santri Proaktif Mengusir COVID-19,0
525,"Kasus Aktif COVID-19 16,6%, Reisa: Terkecil Dibandingkan Dalam Beberapa Bulan Terakhir",0
526,Staycation Pilihan Terbaik Mengisi Libur Panjang,0
527,Pasien Sembuh Harian Bertambah 4.094 Orang,0
528,Hibah Pariwisata Untuk Dukung Industri Pariwisata Indonesia,0
529,"Hibah Pariwisata Rp3,3 Triliun untuk 101 Daerah",0
530,Apa kabar Uji Klinik Vaksin COVID-19?,0
531,”Kabar Baik: Persentase Kasus Aktif Indonesia di Bawah Angka Dunia”,0
532,Tahap-tahap Pengembangan Vaksin COVID-19 Hingga Produksi Massal,0
533,Satgas Minta Masyarakat Cermat Pilah Informasi Terkait Vaksin COVID-19,0
534,Satgas COVID-19: Liga Sepakbola Harus Pertimbangkan Status Zona Lokasi,0
535,Kasus Aktif COVID-19 di Indonesia Turun Signifikan,0
536,Penanganan COVID-19 di 10 Provinsi Prioritas Semakin Membaik,0
537,"Pemeriksaan PCR di Indonesia Capai 82,51 Persen dari Target WHO",0
538,Antusiasme Masyarakat Dukung Uji Klinis Vaksin COVID-19,0
539,Pemerintah Upayakan Pemerataan Penerima Vaksin Nasional,0
540,Pengawasan Ketat Indonesia pada Pembuat Vaksin di Tiongkok,0
541,Pasien Sembuh Tembus Angka 301.006 Orang,0
542,Pemerintah Siapkan Aturan Penyebaran Vaksin Agar Tepat Sasaran,0
543,Infografis COVID-19 (22 Oktober 2020),0
544, 3 Cara Penuhi Kebutuhan Vaksin Dalam Negeri,0
545,Tekan Kasus COVID-19 Menhub Ingatkan Operator Perketat Protokol Kesehatan,0
546,Dana Hibah Pariwisata untuk Bangkitkan Kembali Industri Pariwisata,0
547,Tips Liburan Aman dari Penularan COVID-19,0
548,Pilih Tempat Wisata di Zona Aman untuk Liburan,0
549,Proses Uji Klinis Vaksin COVID-19 Tahap Tiga: Belum Ada Laporan Negatif,0
550,Pasien Sembuh dari COVID-19 Bertambah Menjadi 297.509 Orang,0
551,BIO FARMA Dipercaya untuk Produksi Vaksin COVID-19,0
552,Butuh Penguatan Sosial Guna Mengikis Habis Stigma COVID-19,0
553,Analisis Data COVID-19 Indonesia (Update Per 18 Oktober 2020),0
554,Antisipasi Libur Panjang Karyawan Pergi ke Zona Merah Wajib Lapor,0
555,Pemeringkatan Provinsi Permudah Monitoring Penanganan COVID-19,0
556,Pemda Dituntut Fokus Tekan Kasus Agar Zona Risiko Membaik,0
557,Faskes Diminta Patuhi Ketentuan Tarif Swab Tes,0
558,Pengurangan Mobilitas saat Libur Panjang Potensial Turunkan Kasus COVID-19,0
559,Kasus Sembuh Mingguan di Empat Provinsi Jauh Lebih Baik,0
560,Libur Panjang Hotel dan Taman Rekreasi Siapkan Petugas Protokol Kesehatan,0
561,Antisipasi La Nina Saat Pandemi COVID-19 Jadi Momentum Menjaga Alam,0
562,"Harga Vaksin COVID-19, Pemerintah Tak Ingin Bebankan Masyarakat",0
563,Lawan COVID-19 dengan 3K,0
564,"Amati Kebiasaan Konsumen, Sesuaikan Cara Jualannya",0
565,Suara Orang Terdekat Percepat Kesembuhan Pasien COVID-19,0
566,Hasil Testing COVID-19 Menunjukkan 86% Terkonfirmasi Negatif,0
567,Vaksin Upaya Mencegah Terpapar Dari Penyakit Yang Mewabah,0
568,"Apa itu: Vaksin, Vaksinasi, Imunisasi dan Imunitas?",0
569,Vaksin COVID-19 Dapat Mengubah DNA Manusia,1
570,Pasien Sembuh Kumulatif Menjadi 289.243 Orang,0
571,Tips Keuangan: Dana Darurat Itu Penting,0
572,Bio Farma Siap Produksi 17 juta Vaksin Sinovac Per Bulan,0
573,MUI Kawal Pengadaan Vaksin COVID-19,0
574,Lima Hotel Isolasi Mandiri di DKI Jakarta Merawat 574 Pasien OTG,0
575,"71,60% Pasien Sembuh di RS Darurat COVID-19",0
576,Tetap Imunisasi Rutin sekalipun Pandemi,0
577,Pasien Sembuh Bertambah Lagi Sebanyak 4.048 Orang,0
578,#CariTauVaksin: Bagaimana Cara Kerja Vaksin?,0
579,Tips Tetap Kreatif di Tengah COVID-19,0
580,Usung Seni Partisipasi di Masa Pandemi,0
581,Awas HOAKS! - Harga Vaksin di Indonesia 1000% Lebih Mahal daripada di Brazil,0
582,Protokol Kesehatan Jadi Kebutuhan Masyarakat,0
583,Rumus Maman: Adaptif dan Kreatif plus Kolaboratif,0
584,Fatwa MUI Dapat Menjadi Rujukan Umat Islam Menghadapi Pandemi COVID-19,0
585,Wapres Ma'ruf Amin: Vaksinasi Sejalan Dengan Ajaran Islam,0
586,Pasien Sembuh Sudah Mencapai 277.544 Orang,0
587,"Donald Trump: Darahku adalah vaksinnya!!!,",1
588,Tips Hindari COVID-19 di Pondok Pesantren,0
589,MUI Larang Penggunaan Vaksin Covid-19 yang Didatangkan dari Tiongkok,1
590,Jurus Pondok Pesantren Darunnajah Tekan COVID-19,0
591,#CariTauVaksin: Mengapa Vaksin Penting?,0
592,Masyarakat Perlu Memahami Upaya Penanganan COVID-19 Agar Tidak Tersesat Informasi,0
593,Protokol Kesehatan Harus Diterapkan Dalam Penanggulangan Bencana,0
594,"Penanganan COVID-19 di Jawa Tengah, Papua dan Bali Perlu Perhatian Serius",0
595,Orang Dewasa Tetap Perlu Imunisasi,0
596,"Minggu Pertama Kuartal IV/2020, Realisasi Program PEN Bertambah Rp13,5 Triliun",0
597,Pencapaian Tinggi Kesembuhan Harian Pasien COVID-19 Sebanyak 5.810 Orang,0
598,Lima Tips Berguna di Bisnis Daring,0
599,Dibalik Kesuksesan Kabupaten Sitaro Raih Zero COVID-19,0
600,Lansia dan Komorbid Terinfeksi COVID-19 dengan Gejala Khas,0
601,Harga Vaksin di Indonesia 1000% Lebih Mahal Daripada di Brazil,1
602,Protokol Kesehatan Penting untuk Keselamatan Ibu Hamil,0
603,Kasus Aktif COVID-19 di 12 Kabupaten/Kota Lebih dari 1.000,0
604,Bisnis Online! Peluangnya Makin Terbuka,0
605,Infografis COVID-19 (14 Oktober 2020),0
606,#CariTauVaksin: Bagaimana Kerja Vaksin?,0
607,Analisis Data COVID-19 Indonesia (Update Per 11 Oktober 2020),0
608,Foto Dokter Menyatakan COVID-19 Disebarkan Melalui Vaksin,1
609,3.517 Wartawan Lolos Seleksi Fellowship Perubahan Perilaku,0
610,"Tingkat Kesembuhan COVID-19 di Indonesia Menjadi 77,3%",0
611,Satgas Imbau Agar Penyampaian Aspirasi Tetap Perhatikan Protokol Kesehatan,0
612,Satgas COVID-19: Daerah Yang Tidak Masuk Zona Merah Bukan Berarti Aman,0
613,Masyarakat Diajak Tetap Lakukan Investasi Dan Konsumsi,0
614,1.125 Mahasiswa Jadi Penggerak Perubahan Perilaku di 10 Provinsi Prioritas,0
615,Penambahan Pasien Sembuh Harian Melesat Menjadi 4.777 Pasien,0
616,Ragam Investasi: Memulai Usaha Salah Satunya,0
617,"Mayjen TNI Dr. dr. Tugas Ratmono, Sp.S, M.A.R.S., M.H.: Perang di Masa Pandemi Sampai Lupa Hari",0
618,Jalani Isolasi Mandiri di Rumah sampai Hasil Rapid Test Keluar,0
619,Puskesmas Jadi Penentu Pasien COVID-19 di Rumah Sakit atau Hotel Isolasi Mandiri,0
620,Yuk Cek Fakta Seputar Mitos Vaksin,0
621,KASAD Pantau 10 Kodam Wilayah Prioritas Penanganan COVID-19,0
622,Tingkat Kesembuhan Pasien COVID-19 di Indonesia Naik,0
623,Pemerintah Susun Protokol Kesehatan Khusus Cegah Klaster Keluarga,0
624,"Terapkan Protokol Kesehatan, Polisi Jaring 5,7 Juta Pelanggar",0
625,Ketua Komite KPCPEN Airlangga Hartarto: “30 Juta Dosis Vaksin Tiba Akhir Tahun 2020”,0
626,Pasien Sembuh Harian Bertambah Lebih Banyak Dari Pasien Terkonfirmasi Positif,0
627,Doni Monardo Prihatinkan Kerumunan yang Langgar Protokol Kesehatan,0
628,Infografis COVID-19 (12 Oktober 2020),0
629,Pasien Sembuh Menembus Angka 255.027 Kasus,0
630,Pasien Sembuh Menembus Angka 251.481 Kasus,0
631,Infografis COVID-19 (11 Oktober 2020),0
632,Pasien Isolasi Harian dan ICU di 98 RS Rujukan COVID-19 DKI Jakarta Turun 22%,0
633,Infografis COVID-19 (10 Oktober 2020),0
634,Pemerintah dan PHRI Siapkan 120 Hotel Isolasi Mandiri di Sembilan Provinsi,0
635,"Ketua Satgas COVID-19 Doni Monardo, “Mereka yang Abai Protokol Kesehatan dan Sebabkan Korban Jiwa Akan Diminta Pertanggungjawaban di Dunia dan Akhirat”",0
636,Selamatkan Lansia dan Komorbid dengan Patuh Protokol Kesehatan,0
637,Disiplin Protokol Kesehatan Pengaruhi Tren Zonasi di Daerah,0
638,Pemprov Jabar Intensifkan Penanganan COVID-19 di Daerah Yang Menempel Ibukota,0
639,"Jadi Relawan Vaksin COVID-19, Ridwan Kamil Tak Rasakan Efek Samping",0
640,Pasien COVID-19 yang Jujur Setengah dari Kesembuhan,0
641,Pasien Sembuh Sudah Mencapai 247.667 Orang,0
642,Protokol Kesehatan Keluarga,0
643,Fenomena ADE Tidak Ditemukan Pada Kandidat Vaksin COVID-19,0
644,Antisipasi COVID-19 Memakai Masker dengan Benar,0
645,Lima Hal Penting Saat Jalani Isolasi Mandiri di Rumah,0
646,Ajarkan Anak Pakai Masker Seperti Gunakan Sandal Saat Keluar Rumah,0
647,Masyarakat Diminta Hindari Kerumunan Unjuk Rasa Cegah Klaster Baru,0
648,Para Pemangku Kepentingan Vaksin COVID-19 Diminta Patuhi Ketentuan Perpres No. 99 Tahun 2020,0
649,Penyedia Tes Usap Mandiri Harus Transparan Guna Hindari Kecurangan Harga,0
650,Penanganan COVID-19 Meningkat Signifkan Dibandingkan Awal Pandemi,0
651,Sulawesi Selatan dan Jawa Timur Bukti Keberhasilan Penanganan COVID-19,0
652,Hindari Menyentuh Barang dengan Tangan,0
653,Vaksin Dapat Cegah dan Kendalikan Wabah Penyakit,0
654,"Vaksin Terjamin Aman, Masyarakat Perlu Informasi Akurat",0
655,Kesembuhan Harian Pasien COVID-19 di Kalimantan Timur Naik Pesat,0
656,Keluarga Jantung Pencegahan COVID-19,0
657,"Fenomena ADE Sejauh Ini Baru terlihat pada Dengue, Tidak Ditemukan pada Kandidat Vaksin COVID-19",0
658,Hotel Isolasi Mandiri Terus Tampung Pasien OTG,0
659,RS Darurat COVID-19 dan Flat Isolasi Mandiri Terisi 4.059 Pasien,0
660,Tahap I Banpres Produktif Usaha Mikro Capai Realisasi 100%,0
661,AWAS HOAKS - MUI Larang Gunakan Vaksin COVID-19 Asal Tiongkok,0
662,Peraturan Presiden Republik Indonesia Nomor 99 Tahun 2020,0
663,Kesembuhan Kumulatif Mencapai 240.291 Kasus,0
664,Program Banpres Produktif Usaha Mikro Capai 100% dan Resmi Perluas Penerima Manfaat,0
665,Perlindungan Diri Jadi Pertahanan Tenaga Kesehatan  ,0
666,Analisis Data COVID-19 Indonesia (Update Per 04 Oktober 2020),0
667,Pastikan Sanitasi untuk Pengungsi Korban Banjir,0
668,Lima Provinsi Tercatat Tangani Kasus COVID-19 dengan Baik,0
669,Jubir Satgas COVID-19: Jangan Sampai Unjuk Rasa Jadi Klaster Baru,0
670,Antisipasi Penularan di Lokasi Pengungsian Dengan Disiplin Protokol Kesehatan,0
671,"Peningkatan Penanganan COVID-19 di Jawa Timur dan Sulawesi Selatan, Berhasil Keluar dari Zona Merah",0
672,Kesembuhan di Indonesia terus Meningkat,0
673,Vaksin COVID-19 Dipastikan Aman Sebelum Diberikan Kepada Masyarakat,0
674,Pagi Ini RS Darurat COVID-19 Terisi 1.597 Pasien,0
675,Modal Pemulihan Ekonomi 2021,0
676,Tips Cuci Tangan yang Benar Mengusir Kuman,0
677,Kesembuhan Pesat Pasien COVID-19 Terjadi di Sumatera Barat,0
678,Hotel Isolasi Mandiri di Jakarta Terisi 387 OTG,0
679,Pasien Sembuh di Flat Isolasi Mandiri 145 OTG,0
680,Pasien COVID-19 yang Tenang Lebih Cepat Sembuh,0
681,Pemerintah Optimis Perbaikan Ekonomi Pada 2021,0
682,Perubahan Perilaku Jadi Kunci Pencegahan COVID-19,0
683,Tiga Hotel Isolasi Mandiri di DKI Terisi 396 Pasien,0
684,Flat Isolasi Mandiri Wisma Atlet Kemayoran Terisi 1.709 OTG,0
685,"Lima Hotel Isolasi Mandiri DKI Terisi 658 OTG, Kota Tangerang Siapkan Satu Hotel",0
686,Tower 9 Flat Karantina Mandiri Turun 556 Pasien,0
687,Angka Kesembuhan COVID-19 di Indonesia Terus Meningkat,0
688,Pasien COVID-19 di Wisma Atlet dan Rumah Sakit Daerah Menurun,0
689,Pasien Sembuh Melampaui Penambahan Pasien Terkonfirmasi Poisitif,0
690,Infografis COVID-19 (5 Oktober 2020),0
691,Flat Isolasi Mandiri Turun 151 OTG dan Hotel Isolasi Mandiri DKI 422 Pasien,0
692,Tips Orang Tua Hadapi Anak di Masa Pandemi,0
693,Kesembuhan Kumulatif Mencapai 228.453 Kasus,0
694,Infografis COVID-19 (4 Oktober 2020),0
695,Flat Isolasi Mandiri Terisi 1.807 OTG dan Hotel Isolasi Mandiri DKI 437 OTG,0
696,Ciptakan Rasa Gembira pada Anak Selama COVID-19,0
697,"Presiden Jokowi: Keseimbangan dan Optimisme, Strategi Penanganan COVID-19",0
698,Tower 4 dan Tower 5 Flat Isolasi Mandiri Terisi 1.732 Pasien OTG,0
699,Pasien Sembuh Menembus Angka 225.052 Kasus,0
700,Olahraga Jadi Benteng Setelah Protokol Kesehatan,0
701,Tingkat Hunian Tower 4 dan Tower 5 Flat Isolasi Mandiri Meningkat,0
702,"Emil Saat Diambil Darah untuk Uji Vaksin China, tutup jarumnya belum di buka",1
703,Pemerintah Tetapkan Batas Tertinggi Biaya Pemeriksaan Swab Mandiri Rp. 900.000,0
704,Agar Cepat Sembuh Tanamkan Pikiran Positif Selama Menjalani Perawatan COVID-19,0
705,Penuhi Hak Imunisasi Anak Sekalipun Pandemi,0
706,Kesembuhan Kumulatif Mencapai 221.340 Kasus,0
707,Flat Isolasi Mandiri Terisi 1.771 OTG dan Hotel Isolasi Mandiri DKI 460 OTG,0
708,Dukungan Keluarga Menjaga Imunitas Pasien Positif COVID-19,0
709,Awas Hoaks! Informasi Grup WhatsApp untuk Wilayah COVID-19 dan Pembagian Vaksin,0
710,Vaksin Bermanfaat Besar Lindungi Masyarakat,0
711,Masyarakat Perlu Membuat Zonasi di Rumah Masing-Masing,0
712,Flat Isolasi Mandiri Terisi 1.877 OTG dan RS Darurat Covid-19 2.308 Pasien,0
