,text,hoax
346,Infrastruktur dan SDM Indonesia Siap Lakukan Vaksinasi COVID-19,0
347,"Akibat Suntik Vaksin dari Cina , Masyarakat Zimbabwe Terkena Penyakit Kulit Ber Air.",1
348,Teknologi Mungkinkan Vaksin Hadir Lebih Cepat,0
349,Pemda di Zona Merah Harus Tingkatkan dan Masifkan 3T,0
350,Satgas di Daerah Jadi Kunci Penanganan Covid-19 Berjalan Baik,0
351,Satgas Covid-19: Pemerintah Kawal Akselerasi Vaksin Merah Putih,0
352,Satgas Covid-19 Ingatkan Masyarakat Disiplin Terapkan 3M,0
353,Sistem Pembelajaran Tatap Muka Bergantung Perkembangan Penanganan Covid-19 di Daerah,0
354,Bantuan Logistik Alat Material Kesehatan Diupayakan Terdistribusi Merata ke Daerah,0
355,Satgas Covid-19: Jangan Takut dan Ragu Karena Vaksin Aman dan Halal,0
356,Kapasitas Testing Covid-19 di Indonesia Dekati Standar WHO,0
357,Satgas Covid-19 Minta Provinsi dengan Kasus Tertinggi Lakukan Evaluasi 3T,0
358,Kasus Aktif di 319 Kabupaten/Kota Dibawah 50 kasus,0
359,"Masih Dalam Pengembangan, Pemerintah Pastikan Siapkan Vaksin yang Aman",0
360,Pendidik dan Tenaga Kependidikan Non PNS Apresiasi Penyaluran Bantuan Subsidi Upah,0
361,Andre Rahadian: “Relawan Akan Terus Solid Membantu Pemerintah Menangani COVID-19”,0
362,Ahli : Pembuatan Vaksin Diawasi Ketat untuk Memastikan Keamanannya,0
363,Pasien Sembuh Covid-19 Sudah Menembus Angka 402.347 Orang,0
364,Digitalisasi Dongkrak UMKM Naik Kelas,0
365,"Vaksin COVID-19 Akan Hadir, Pandemi Langsung Berakhir?",0
366,Mayoritas Masyarakat Indonesia Bersedia Menerima Vaksin COVID-19,0
367,Analisis Data COVID-19 Indonesia (Update Per 15 November 2020),0
368,Vaksin Penting untuk Membangun Imunitas Masyarakat,0
369,Survei Penerimaan Vaksin COVID-19 di Indonesia,0
370,Survei Tunjukkan Mayoritas Masyarakat Indonesia Bersedia Menerima Vaksin COVID-19,0
371,Pasien Sembuh Dari Covid-19 Terus Bertambah Menjadi 398.636,0
372,Vaksin Melindungi Masa Depan Generasi Muda Indonesia,0
373,"Biaya Mengobati COVID-19 Rata-rata 184 Juta Rupiah Per Orang, Mencegah Jauh Lebih Murah",0
374,Pasien Sembuh Dari COVID-19 Terus Bertambah Menjadi 395.443 Orang,0
375,"Mitos Vaksin Salah, Faktanya Vaksin Aman",0
376,"AWAS HOAKS! - Vaksin Korona Siap Diberikan, Sekarang Terhalang oleh BPOM",0
377,Relawan Minta Tokoh Masyarakat Jangan Abai Protokol Kesehatan,0
378,Jawa Barat Mencatatkan Pasien Sembuh Harian Tertinggi,0
379,Kesembuhan Kumulatif Meningkat Menjadi 388.094 Pasien,0
380,Pasien Sembuh Dari Covid-19 Terus Bertambah Menjadi 385.094 Orang,0
381,Vaksin Meningkatkan Imunitas Tubuh,0
382,"Vaksin Lindungi Diri, Lindungi Negeri",0
383,Jangka Waktu Perlindungan Vaksin Berbeda-beda,0
384,Kesembuhan Kumulatif COVID-19 Bertambah Menjadi 382.084,0
385,3M dan 3T Untuk Putus Penularan COVID-19,0
386,Satgas Covid-19: Meskipun PSBB Transisi Harus 3M,0
387,Pemerintah Pantau Uji Klinis di Berbagai Negara,0
388,Disiplin Protokol Kesehatan Guna Antisipasi Second Wave Pandemi,0
389,Aman dan Efektif Adalah Prinsip Utama Vaksin Covid-19,0
390,Kasus Aktif Indonesia Lebih Rendah Dari Rata-Rata Dunia,0
391,Perkembangan Penanganan Covid-19 Bervariasi di Tiap Pulau,0
392,Pasien Sembuh dari COVID-19 Berjumlah 378.982 Orang,0
393,Digitalisasi Majukan UMKM,0
394,Infografis COVID-19 (11 November 2020),0
395,Jemaah Umrah Wajib Patuhi Pedoman Ibadah Masa Pandemi,0
396,Kasus Aktif Covid-19 di Indonesia Lebih Rendah Dibandingkan Negara Lain,0
397,Gotong Royong Kunci Bangsa Indonesia Merespons Pandemi Covid-19,0
398,Satgas Covid-19: Vaksin Menstimulasi Imunitas Tubuh,0
399,Pemda Harus Evaluasi Penerapan Protokol Kesehatan Secara Kontinu,0
400,Pemerintah Daerah Harus Gencarkan 3T Guna Tekan Covid-19,0
401,Masyarakat Diajak Teladani Perjuangan Pahlawan dengan Cegah Covid-19 ,0
402,Mereka yang Tak Kenal Lelah Mencegah Penularan Penyakit Melalui Vaksin,0
403,Mengabdikan Diri untuk Merawat Anak Negeri dari Pandemi,0
404,Kesembuhan Kumulatif Bertambah Lagi Menjadi 375.741 Orang,0
405,Analisis Data COVID-19 Indonesia (Update Per 08 November 2020),0
406,Segera Hadir! Peta Jalan Vaksinasi Nasional,0
407,Hidup Sehat dan Berhenti Merokok Untuk Menghindari Dampak Terburuk COVID-19,0
408,Pasien Sembuh Harian Bertambah Sebanyak 3.968 Orang,0
409,Pemerintah Dukung Pejuang Ekonomi Garis Depan Wirausahawan Usaha Mikro,0
410,Infografis COVID-19 (9 November 2020),0
411,48 Orang di Korea Selatan Meninggal Setelah Disuntik Vaksin COVID-19,1
412,"Vaksin COVID-19 Disiapkan, 3M & 3T Terus Dijalankan",0
413,Vaksin Efektif Menghentikan Penyebaran Infeksi Penyakit Menular,0
414,Program Pemulihan Ekonomi Nasional (PEN) Mendukung UMKM di Masa Pandemi,0
415,Kemajuan Teknologi Meningkatkan Penemuan Vaksin Lebih Cepat,0
416,Pasien Sembuh Kumulatif Terus Bertambah Menjadi 364.417 Orang,0
417,Vaksin Terbukti Manjur Cegah Penyakit Tertentu,0
418,Riset Tunjukkan Masyarakat Indonesia Optimistis Sanggup Hadapi COVID-19,0
419,Kasus Aktif COVID di Indonesia Di Bawah Rata-Rata Dunia,0
420,Optimisme Indonesia Meningkat Dalam Penanganan COVID-19 dan Pemulihan Ekonomi,0
421,"Berinovasi, Solusi Menjawab Tantangan Pandemi COVID-19",0
422,Syarat Ketat BPOM untuk Persetujuan Penggunaan Darurat Vaksin COVID-19,0
423,Pasien Sembuh Kumulatif Mencapai 360.705 Orang,0
424,Infografis COVID-19 (6 November 2020),0
425,Satgas COVID Ingatkan Masyarakat Disiplin Jalankan 3M,0
426,Satgas COVID-19 Sebut Laboratorium Perlu Dievalusi,0
427,Pemerintah Pastikan Vaksin Aman dan Terbukti Lolos Uji Klinis,0
428,Disiplin Jalankan Protokol Kesehatan Kunci Hindari Gelombang Kedua,0
429,Satgas Ingatkan Pemda Untuk Tingkatkan Kualitas Penanganan COVID-19,0
430,Penanganan COVID di 13 Provinsi Prioritas Membaik,0
431,Pelaksanaan Ibadah Umrah Menyesuaikan Kondisi Pandemi,0
432,Program Pemulihan Ekonomi Nasional Klaster Perlindungan Sosial Akan Tercapai 100%,0
433,Pasien Sembuh Dari COVID-19 Menjadi 357.142 Orang,0
434,Hasil Survey : Masyarakat Indonesia Optimistis Ekonomi Segera Pulih,0
435,Kenapa Butuh Vaksin untuk Atasi COVID-19?,0
436,Fenomena ADE Tidak Ditemukan Pada Kandidat Vaksin COVID-19,0
437,Analisis Data COVID-19 Indonesia (Update Per 1 November 2020),0
438,Pasien Sembuh Dari COVID-19 Menjadi 353.282,0
439,Memahami Perilaku dan Informasi Tepat untuk Mencegah Penularan COVID-19,0
440,Apakah Vaksin Digunakan Untuk Mengobati Orang Sakit?,0
441,Infografis COVID-19 (4 November 2020),0
442,"Vaksin Merah Putih, Dari Indonesia untuk Indonesia",0
443,Pemerintah Finalisasi Roadmap Vaksinasi Nasional,0
444,Satgas COVID-19 Ingatkan Pemda Tetap Waspada dan Tidak Lengah,0
445,Pemerintah Siapkan Kebutuhan Penanganan Pasien COVID-19,0
446,Pemerintah Terapkan Rekayasa Perawatan Antisipasi Lonjakan Kasus COVID-19,0
447,Penanganan COVID-19 Membaik,0
448,Penyelarasan Data COVID-19 Terus Dimutakhirkan,0
449,Satgas Covid Ingatkan Masyarakat Untuk Tetap Jalankan Protokol Kesehatan,0
450,"Badan POM Terus Kawal Keamanan, Khasiat, dan Mutu Vaksin COVID-19",0
451,Apakah Vaksin Memiliki Efek Samping?,0
452,"Bertambah 3.931, Pasien Sembuh Menjadi 349.497 Orang",0
453,BPOM Halangi Vaksin yang akan Diberikan,1
454,Distribusi Vaksin COVID-19 Direncanakan dengan Matang,0
455,Apa Itu Vaksin?,0
456,Pasien Sembuh Dari COVID-19 Terus Bertambah Menjadi 345.566 Orang,0
457,Persiapan Logistik dan SDM Vaksinasi COVID-19 Dilakukan dengan Matang,0
458,Infografis COVID-19 (2 November 2020),0
459,Pasien Sembuh Harian Mencapai 4.141 Orang,0
460,Infografis COVID-19 (1 November 2020),0
461,Sumatera Barat Mencatatkan Kesembuhan Harian Naik Pesat Mencapai 1.176 Orang,0
462,Jumlah Pasien Sembuh Dari Covid-19 Terus Bertambah Menjadi 337.801 Orang,0
463,Tahapan Pengembangan Obat dan Vaksin Mulai Uji Klinik Hingga Registrasi,0
464,Infografis COVID-19 (30 Oktober 2020),0
465,Vaksin Ada Kandungan Zat Berbahaya,0
466,Kasus Aktif di Sebagian Besar Kabupaten/Kota Di Bawah 100,0
467,Sumpah Pemuda Momentum Bersatu Melawan COVID-19,0
468,Satgas Minta Dilakukan Evaluasi Menyeluruh Bagi 54 Daerah Zona Oranye,0
469,Penanganan COVID-19 Indonesia Lebih Baik Dari Rata-rata Dunia,0
470,Akselerasi Persiapan Logistik dan SDM Untuk Vaksinasi COVID-19,0
471,Jumlah Pasien Sembuh Dari COVID-19 Terus Bertambah Menjadi 329.778 Orang,0
472,"3,8 Juta Titik Terpantau Aplikasi Monitoring Perubahan Perilaku",0
473,Infografis COVID-19 (29 Oktober 2020),0
474,Tantangan Relawan COVID-19 Bergerak Tanpa Berkerumun,0
475,Pasien Sembuh Nasional Sudah Mencapai Angka 325.793 Orang,0
476,KKN Tematik COVID-19 Jadi Pengalaman Langka,0
477,Butuh Tenaga Sarjana Kesehatan Masyarakat untuk Relawan Tracing,0
478,Menekan Penyebaran COVID-19 di Masa Libur Panjang,0
479,Infografis COVID-19 (28 Oktober 2020),0
480,HOAKS ➡️ Vaksin COVID-19 Dapat Mengubah DNA Manusia ⬅️,0
481,Aktris Olla Ramlan Tetap Produktif Saat Pandemi,0
482,Pemerintah Ingatkan Pandemi Tak Kenal Kata Libur,0
483,Tingkat Kesembuhan Pasien COVID-19 Terus Meningkat di Indonesia,0
484,Satgas Luncurkan Inovasi Tingkatkan Kedisiplinan Protokol Kesehatan,0
485,Satgas Ingatkan Pemda Tak Lengah Sikapi Zonasi,0
486,Destinasi Wisata Diminta Antisipasi Munculnya Klaster Libur Panjang,0
487,Perayaan Kegiatan Keagamaan Diminta Terapkan Protokol Kesehatan,0
488,Rektor: Pemerintah Tak Bisa Sendiri Berantas COVID-19,0
489,Enam Institusi Kembangkan Vaksin Merah Putih,0
490,Vaksin Terbukti Manjur Untuk Mencegah Penyakit Tertentu,0
491,Vaksin Bangun Imunitas Tubuh,0
492,Pasien Sembuh COVID-19 Menjadi 322.248 Orang,0
493,Media Jadi Solusi Keberhasilan Penanganan COVID-19,0
494,Mendagri Ingatkan Protokol Perjalanan Hingga Tujuan Saat Libur Panjang,0
495,Analisis Data COVID-19 Indonesia (Update Per 25 Oktober 2020),0
496,BPOM Kawal Uji Klinik Vaksin COVID-19 di Indonesia,0
497,"Jangan Tergesa, Pastikan Keamanan dan Keampuhan Vaksin COVID-19",0
498,"Realisasi Bantuan Sosial Tunai Capai 82%, untuk jaga daya beli masyarakat",0
499,"12,4 Juta Pekerja Formal Terima Bantuan Subsidi Gaji",0
500,Kenyamanan Wisatawan dengan Penerapan Protokol Kesehatan,0
501,Wisatawan Butuh Jaminan Protokol Kesehatan Saat Libur Panjang,0
502,Pasien Sembuh dari COVID-19 Menjadi 317.672 Orang,0
503,Mengapa Vaksin Penting?,0
504,"Hasil Riset Inovasi Produksi Rapid, PCR Test Kit, dan Ventilator",0
505,"Bisnis Kuliner Penuh Risiko, Ditolak? Sudah Biasa",0
506,Pasien Sembuh Harian Bertambah 4.545 Orang,0
507,Infografis COVID-19 (25 Oktober 2020),0
508,Kemenparekraf Siapkan Berbagai Dukungan untuk Industri Pariwisata,0
509,Realisasi Anggaran PEN Hampir 50%,0
510,Yakinkan Anak COVID-19 Pasti Berlalu,0
511,Pola Perjalanan Global Penyebab COVID-19 Mudah Menyebar,0
512,Lima Langkah Efektif di Pesantren dalam Mencegah COVID-19,0
513,Imam Besar Masjid Istiqlal Minta Santri Proaktif Mengusir COVID-19,0
514,"Kasus Aktif COVID-19 16,6%, Reisa: Terkecil Dibandingkan Dalam Beberapa Bulan Terakhir",0
515,Staycation Pilihan Terbaik Mengisi Libur Panjang,0
516,Pasien Sembuh Harian Bertambah 4.094 Orang,0
517,Hibah Pariwisata Untuk Dukung Industri Pariwisata Indonesia,0
518,"Hibah Pariwisata Rp3,3 Triliun untuk 101 Daerah",0
519,Apa kabar Uji Klinik Vaksin COVID-19?,0
520,”Kabar Baik: Persentase Kasus Aktif Indonesia di Bawah Angka Dunia”,0
521,Tahap-tahap Pengembangan Vaksin COVID-19 Hingga Produksi Massal,0
522,Satgas Minta Masyarakat Cermat Pilah Informasi Terkait Vaksin COVID-19,0
523,Satgas COVID-19: Liga Sepakbola Harus Pertimbangkan Status Zona Lokasi,0
524,Kasus Aktif COVID-19 di Indonesia Turun Signifikan,0
525,Penanganan COVID-19 di 10 Provinsi Prioritas Semakin Membaik,0
526,"Pemeriksaan PCR di Indonesia Capai 82,51 Persen dari Target WHO",0
527,Antusiasme Masyarakat Dukung Uji Klinis Vaksin COVID-19,0
528,Pemerintah Upayakan Pemerataan Penerima Vaksin Nasional,0
529,Pengawasan Ketat Indonesia pada Pembuat Vaksin di Tiongkok,0
530,Pasien Sembuh Tembus Angka 301.006 Orang,0
531,Pemerintah Siapkan Aturan Penyebaran Vaksin Agar Tepat Sasaran,0
532,Infografis COVID-19 (22 Oktober 2020),0
533, 3 Cara Penuhi Kebutuhan Vaksin Dalam Negeri,0
534,Tekan Kasus COVID-19 Menhub Ingatkan Operator Perketat Protokol Kesehatan,0
535,Dana Hibah Pariwisata untuk Bangkitkan Kembali Industri Pariwisata,0
536,Tips Liburan Aman dari Penularan COVID-19,0
537,Pilih Tempat Wisata di Zona Aman untuk Liburan,0
538,Proses Uji Klinis Vaksin COVID-19 Tahap Tiga: Belum Ada Laporan Negatif,0
539,Pasien Sembuh dari COVID-19 Bertambah Menjadi 297.509 Orang,0
540,BIO FARMA Dipercaya untuk Produksi Vaksin COVID-19,0
541,Butuh Penguatan Sosial Guna Mengikis Habis Stigma COVID-19,0
542,Analisis Data COVID-19 Indonesia (Update Per 18 Oktober 2020),0
543,Antisipasi Libur Panjang Karyawan Pergi ke Zona Merah Wajib Lapor,0
544,Pemeringkatan Provinsi Permudah Monitoring Penanganan COVID-19,0
545,Pemda Dituntut Fokus Tekan Kasus Agar Zona Risiko Membaik,0
546,Faskes Diminta Patuhi Ketentuan Tarif Swab Tes,0
547,Pengurangan Mobilitas saat Libur Panjang Potensial Turunkan Kasus COVID-19,0
548,Kasus Sembuh Mingguan di Empat Provinsi Jauh Lebih Baik,0
549,Libur Panjang Hotel dan Taman Rekreasi Siapkan Petugas Protokol Kesehatan,0
550,Antisipasi La Nina Saat Pandemi COVID-19 Jadi Momentum Menjaga Alam,0
551,"Harga Vaksin COVID-19, Pemerintah Tak Ingin Bebankan Masyarakat",0
552,Lawan COVID-19 dengan 3K,0
553,"Amati Kebiasaan Konsumen, Sesuaikan Cara Jualannya",0
554,Suara Orang Terdekat Percepat Kesembuhan Pasien COVID-19,0
555,Hasil Testing COVID-19 Menunjukkan 86% Terkonfirmasi Negatif,0
556,Vaksin Upaya Mencegah Terpapar Dari Penyakit Yang Mewabah,0
557,"Apa itu: Vaksin, Vaksinasi, Imunisasi dan Imunitas?",0
558,Vaksin COVID-19 Dapat Mengubah DNA Manusia,1
559,Pasien Sembuh Kumulatif Menjadi 289.243 Orang,0
560,Tips Keuangan: Dana Darurat Itu Penting,0
561,Bio Farma Siap Produksi 17 juta Vaksin Sinovac Per Bulan,0
562,MUI Kawal Pengadaan Vaksin COVID-19,0
563,Lima Hotel Isolasi Mandiri di DKI Jakarta Merawat 574 Pasien OTG,0
564,"71,60% Pasien Sembuh di RS Darurat COVID-19",0
565,Tetap Imunisasi Rutin sekalipun Pandemi,0
566,Pasien Sembuh Bertambah Lagi Sebanyak 4.048 Orang,0
567,#CariTauVaksin: Bagaimana Cara Kerja Vaksin?,0
568,Tips Tetap Kreatif di Tengah COVID-19,0
569,Usung Seni Partisipasi di Masa Pandemi,0
570,Awas HOAKS! - Harga Vaksin di Indonesia 1000% Lebih Mahal daripada di Brazil,0
571,Protokol Kesehatan Jadi Kebutuhan Masyarakat,0
572,Rumus Maman: Adaptif dan Kreatif plus Kolaboratif,0
573,Fatwa MUI Dapat Menjadi Rujukan Umat Islam Menghadapi Pandemi COVID-19,0
574,Wapres Ma'ruf Amin: Vaksinasi Sejalan Dengan Ajaran Islam,0
575,Pasien Sembuh Sudah Mencapai 277.544 Orang,0
576,"Donald Trump: Darahku adalah vaksinnya!!!,",1
577,Tips Hindari COVID-19 di Pondok Pesantren,0
578,MUI Larang Penggunaan Vaksin Covid-19 yang Didatangkan dari Tiongkok,1
579,Jurus Pondok Pesantren Darunnajah Tekan COVID-19,0
580,#CariTauVaksin: Mengapa Vaksin Penting?,0
581,Masyarakat Perlu Memahami Upaya Penanganan COVID-19 Agar Tidak Tersesat Informasi,0
582,Protokol Kesehatan Harus Diterapkan Dalam Penanggulangan Bencana,0
583,"Penanganan COVID-19 di Jawa Tengah, Papua dan Bali Perlu Perhatian Serius",0
584,Orang Dewasa Tetap Perlu Imunisasi,0
585,"Minggu Pertama Kuartal IV/2020, Realisasi Program PEN Bertambah Rp13,5 Triliun",0
586,Pencapaian Tinggi Kesembuhan Harian Pasien COVID-19 Sebanyak 5.810 Orang,0
587,Lima Tips Berguna di Bisnis Daring,0
588,Dibalik Kesuksesan Kabupaten Sitaro Raih Zero COVID-19,0
589,Lansia dan Komorbid Terinfeksi COVID-19 dengan Gejala Khas,0
590,Harga Vaksin di Indonesia 1000% Lebih Mahal Daripada di Brazil,1
591,Protokol Kesehatan Penting untuk Keselamatan Ibu Hamil,0
592,Kasus Aktif COVID-19 di 12 Kabupaten/Kota Lebih dari 1.000,0
593,Bisnis Online! Peluangnya Makin Terbuka,0
594,Infografis COVID-19 (14 Oktober 2020),0
595,#CariTauVaksin: Bagaimana Kerja Vaksin?,0
596,Analisis Data COVID-19 Indonesia (Update Per 11 Oktober 2020),0
597,Foto Dokter Menyatakan COVID-19 Disebarkan Melalui Vaksin,1
598,3.517 Wartawan Lolos Seleksi Fellowship Perubahan Perilaku,0
599,"Tingkat Kesembuhan COVID-19 di Indonesia Menjadi 77,3%",0
600,Satgas Imbau Agar Penyampaian Aspirasi Tetap Perhatikan Protokol Kesehatan,0
601,Satgas COVID-19: Daerah Yang Tidak Masuk Zona Merah Bukan Berarti Aman,0
602,Masyarakat Diajak Tetap Lakukan Investasi Dan Konsumsi,0
603,1.125 Mahasiswa Jadi Penggerak Perubahan Perilaku di 10 Provinsi Prioritas,0
604,Penambahan Pasien Sembuh Harian Melesat Menjadi 4.777 Pasien,0
605,Ragam Investasi: Memulai Usaha Salah Satunya,0
606,"Mayjen TNI Dr. dr. Tugas Ratmono, Sp.S, M.A.R.S., M.H.: Perang di Masa Pandemi Sampai Lupa Hari",0
607,Jalani Isolasi Mandiri di Rumah sampai Hasil Rapid Test Keluar,0
608,Puskesmas Jadi Penentu Pasien COVID-19 di Rumah Sakit atau Hotel Isolasi Mandiri,0
609,Yuk Cek Fakta Seputar Mitos Vaksin,0
610,KASAD Pantau 10 Kodam Wilayah Prioritas Penanganan COVID-19,0
611,Tingkat Kesembuhan Pasien COVID-19 di Indonesia Naik,0
612,Pemerintah Susun Protokol Kesehatan Khusus Cegah Klaster Keluarga,0
613,"Terapkan Protokol Kesehatan, Polisi Jaring 5,7 Juta Pelanggar",0
614,Ketua Komite KPCPEN Airlangga Hartarto: “30 Juta Dosis Vaksin Tiba Akhir Tahun 2020”,0
615,Pasien Sembuh Harian Bertambah Lebih Banyak Dari Pasien Terkonfirmasi Positif,0
616,Doni Monardo Prihatinkan Kerumunan yang Langgar Protokol Kesehatan,0
617,Infografis COVID-19 (12 Oktober 2020),0
618,Pasien Sembuh Menembus Angka 255.027 Kasus,0
619,Pasien Sembuh Menembus Angka 251.481 Kasus,0
620,Infografis COVID-19 (11 Oktober 2020),0
621,Pasien Isolasi Harian dan ICU di 98 RS Rujukan COVID-19 DKI Jakarta Turun 22%,0
622,Infografis COVID-19 (10 Oktober 2020),0
623,Pemerintah dan PHRI Siapkan 120 Hotel Isolasi Mandiri di Sembilan Provinsi,0
624,"Ketua Satgas COVID-19 Doni Monardo, “Mereka yang Abai Protokol Kesehatan dan Sebabkan Korban Jiwa Akan Diminta Pertanggungjawaban di Dunia dan Akhirat”",0
625,Selamatkan Lansia dan Komorbid dengan Patuh Protokol Kesehatan,0
626,Disiplin Protokol Kesehatan Pengaruhi Tren Zonasi di Daerah,0
627,Pemprov Jabar Intensifkan Penanganan COVID-19 di Daerah Yang Menempel Ibukota,0
628,"Jadi Relawan Vaksin COVID-19, Ridwan Kamil Tak Rasakan Efek Samping",0
629,Pasien COVID-19 yang Jujur Setengah dari Kesembuhan,0
630,Pasien Sembuh Sudah Mencapai 247.667 Orang,0
631,Protokol Kesehatan Keluarga,0
632,Antisipasi COVID-19 Memakai Masker dengan Benar,0
633,Lima Hal Penting Saat Jalani Isolasi Mandiri di Rumah,0
634,Ajarkan Anak Pakai Masker Seperti Gunakan Sandal Saat Keluar Rumah,0
635,Masyarakat Diminta Hindari Kerumunan Unjuk Rasa Cegah Klaster Baru,0
636,Para Pemangku Kepentingan Vaksin COVID-19 Diminta Patuhi Ketentuan Perpres No. 99 Tahun 2020,0
637,Penyedia Tes Usap Mandiri Harus Transparan Guna Hindari Kecurangan Harga,0
638,Penanganan COVID-19 Meningkat Signifkan Dibandingkan Awal Pandemi,0
639,Sulawesi Selatan dan Jawa Timur Bukti Keberhasilan Penanganan COVID-19,0
640,Hindari Menyentuh Barang dengan Tangan,0
641,Vaksin Dapat Cegah dan Kendalikan Wabah Penyakit,0
642,"Vaksin Terjamin Aman, Masyarakat Perlu Informasi Akurat",0
643,Kesembuhan Harian Pasien COVID-19 di Kalimantan Timur Naik Pesat,0
644,Keluarga Jantung Pencegahan COVID-19,0
645,"Fenomena ADE Sejauh Ini Baru terlihat pada Dengue, Tidak Ditemukan pada Kandidat Vaksin COVID-19",0
646,Hotel Isolasi Mandiri Terus Tampung Pasien OTG,0
647,RS Darurat COVID-19 dan Flat Isolasi Mandiri Terisi 4.059 Pasien,0
648,Tahap I Banpres Produktif Usaha Mikro Capai Realisasi 100%,0
649,AWAS HOAKS - MUI Larang Gunakan Vaksin COVID-19 Asal Tiongkok,0
650,Peraturan Presiden Republik Indonesia Nomor 99 Tahun 2020,0
651,Kesembuhan Kumulatif Mencapai 240.291 Kasus,0
652,Program Banpres Produktif Usaha Mikro Capai 100% dan Resmi Perluas Penerima Manfaat,0
653,Perlindungan Diri Jadi Pertahanan Tenaga Kesehatan  ,0
654,Analisis Data COVID-19 Indonesia (Update Per 04 Oktober 2020),0
655,Pastikan Sanitasi untuk Pengungsi Korban Banjir,0
656,Lima Provinsi Tercatat Tangani Kasus COVID-19 dengan Baik,0
657,Jubir Satgas COVID-19: Jangan Sampai Unjuk Rasa Jadi Klaster Baru,0
658,Antisipasi Penularan di Lokasi Pengungsian Dengan Disiplin Protokol Kesehatan,0
659,"Peningkatan Penanganan COVID-19 di Jawa Timur dan Sulawesi Selatan, Berhasil Keluar dari Zona Merah",0
660,Kesembuhan di Indonesia terus Meningkat,0
661,Vaksin COVID-19 Dipastikan Aman Sebelum Diberikan Kepada Masyarakat,0
662,Pagi Ini RS Darurat COVID-19 Terisi 1.597 Pasien,0
663,Modal Pemulihan Ekonomi 2021,0
664,Tips Cuci Tangan yang Benar Mengusir Kuman,0
665,Kesembuhan Pesat Pasien COVID-19 Terjadi di Sumatera Barat,0
666,Hotel Isolasi Mandiri di Jakarta Terisi 387 OTG,0
667,Pasien Sembuh di Flat Isolasi Mandiri 145 OTG,0
668,Pasien COVID-19 yang Tenang Lebih Cepat Sembuh,0
669,Pemerintah Optimis Perbaikan Ekonomi Pada 2021,0
670,Perubahan Perilaku Jadi Kunci Pencegahan COVID-19,0
671,Tiga Hotel Isolasi Mandiri di DKI Terisi 396 Pasien,0
672,Flat Isolasi Mandiri Wisma Atlet Kemayoran Terisi 1.709 OTG,0
673,"Lima Hotel Isolasi Mandiri DKI Terisi 658 OTG, Kota Tangerang Siapkan Satu Hotel",0
674,Tower 9 Flat Karantina Mandiri Turun 556 Pasien,0
675,Angka Kesembuhan COVID-19 di Indonesia Terus Meningkat,0
676,Pasien COVID-19 di Wisma Atlet dan Rumah Sakit Daerah Menurun,0
677,Pasien Sembuh Melampaui Penambahan Pasien Terkonfirmasi Poisitif,0
678,Infografis COVID-19 (5 Oktober 2020),0
679,Flat Isolasi Mandiri Turun 151 OTG dan Hotel Isolasi Mandiri DKI 422 Pasien,0
680,Tips Orang Tua Hadapi Anak di Masa Pandemi,0
681,Kesembuhan Kumulatif Mencapai 228.453 Kasus,0
682,Infografis COVID-19 (4 Oktober 2020),0
683,Flat Isolasi Mandiri Terisi 1.807 OTG dan Hotel Isolasi Mandiri DKI 437 OTG,0
684,Ciptakan Rasa Gembira pada Anak Selama COVID-19,0
685,"Presiden Jokowi: Keseimbangan dan Optimisme, Strategi Penanganan COVID-19",0
686,Tower 4 dan Tower 5 Flat Isolasi Mandiri Terisi 1.732 Pasien OTG,0
687,Pasien Sembuh Menembus Angka 225.052 Kasus,0
688,Olahraga Jadi Benteng Setelah Protokol Kesehatan,0
689,Tingkat Hunian Tower 4 dan Tower 5 Flat Isolasi Mandiri Meningkat,0
690,"Emil Saat Diambil Darah untuk Uji Vaksin China, tutup jarumnya belum di buka",1
691,Pemerintah Tetapkan Batas Tertinggi Biaya Pemeriksaan Swab Mandiri Rp. 900.000,0
692,Agar Cepat Sembuh Tanamkan Pikiran Positif Selama Menjalani Perawatan COVID-19,0
693,Penuhi Hak Imunisasi Anak Sekalipun Pandemi,0
694,Kesembuhan Kumulatif Mencapai 221.340 Kasus,0
695,Flat Isolasi Mandiri Terisi 1.771 OTG dan Hotel Isolasi Mandiri DKI 460 OTG,0
696,Dukungan Keluarga Menjaga Imunitas Pasien Positif COVID-19,0
697,Awas Hoaks! Informasi Grup WhatsApp untuk Wilayah COVID-19 dan Pembagian Vaksin,0
698,Vaksin Bermanfaat Besar Lindungi Masyarakat,0
699,Masyarakat Perlu Membuat Zonasi di Rumah Masing-Masing,0
700,Flat Isolasi Mandiri Terisi 1.877 OTG dan RS Darurat Covid-19 2.308 Pasien,0
701,Perilaku Masyarakat Kunci Meningkatnya Kesembuhan Pasien COVID-19,0
702,WHO Beri Rekomendasi Untuk Indonesia Menyelenggarakan Rapid Test Antigen,0
703,Penanganan COVID-19 Pada Provinsi Prioritas Guna Menekan Konstribusi Kasus Nasional,0
704,PSBM Terbukti Tekan Penyebaran COVID-19 di Daerah,0
705,Kunci Utama Menekan Penularan Adalah Perilaku Disiplin 3M,0
706,Penanganan COVID-19 Pada 10 Provinsi Prioritas Cenderung Membaik,0
707,Cina mentargetkan 100 jt penduduk indonesia mati melalui vaksin cina,1
708,Infografis COVID-19 (1 Oktober 2020),0
709,Tetap Cek ke Dokter Saat Pandemi Bila Alami Masalah Kesehatan,0
